match_id,date,team_1,team_2,winner,result,venue,city,toss_winner,toss_decision,by_runs,by_wickets
1494114,2025-07-25,Kenya,Uganda,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,field,,6.0
1494116,2025-07-18,Uganda,Nigeria,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,bat,77.0,
1494118,2025-07-21,Nigeria,United Arab Emirates,United Arab Emirates,,Entebbe Cricket Oval,Entebbe,Nigeria,bat,,7.0
1494583,2025-07-22,Uganda,Nigeria,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,bat,38.0,
1494766,2025-07-19,Qatar,Saudi Arabia,Saudi Arabia,,"West End Park International Cricket Stadium, Doha",Doha,Qatar,bat,,4.0
1494767,2025-07-21,Saudi Arabia,Qatar,Qatar,,"West End Park International Cricket Stadium, Doha",Doha,Qatar,field,,4.0
1494768,2025-07-22,Qatar,Saudi Arabia,Qatar,,"West End Park International Cricket Stadium, Doha",Doha,Saudi Arabia,field,32.0,
1495453,2025-07-18,Rwanda,Bahrain,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Bahrain,field,,8.0
1495454,2025-07-19,Malawi,Bahrain,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Bahrain,field,,9.0
1495455,2025-07-19,Malawi,Rwanda,Rwanda,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Malawi,bat,,6.0
1495456,2025-07-20,Malawi,Bahrain,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Bahrain,field,,9.0
1495457,2025-07-20,Rwanda,Bahrain,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Rwanda,bat,,7.0
1495458,2025-07-22,Malawi,Rwanda,Rwanda,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Malawi,bat,,4.0
1495459,2025-07-22,Bahrain,Rwanda,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Rwanda,field,112.0,
1495460,2025-07-23,Rwanda,Malawi,Malawi,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Malawi,field,,6.0
1495461,2025-07-23,Bahrain,Malawi,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Bahrain,bat,45.0,
1495462,2025-07-25,Bahrain,Rwanda,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Rwanda,field,114.0,
1495654,2025-07-25,Romania,Austria,Austria,,"GB Oval, Szodliget",Szodliget,Romania,bat,,7.0
1472522,2025-07-25,West Indies,Australia,Australia,,"Warner Park, Basseterre, St Kitts",Basseterre,Australia,field,,6.0
1478871,2025-07-26,New Zealand,South Africa,New Zealand,,Harare Sports Club,Harare,South Africa,field,3.0,
1494102,2025-07-26,Hong Kong,Malaysia,Malaysia,,Singapore National Cricket Ground,Singapore,Malaysia,field,,10.0
1494113,2025-07-26,United Arab Emirates,Nigeria,United Arab Emirates,,Entebbe Cricket Oval,Entebbe,United Arab Emirates,bat,53.0,
1494771,2025-07-26,Finland,Estonia,Estonia,,Estonian National Cricket and Rugby Field,Tallinn,Finland,bat,,4.0
1495463,2025-07-25,Malawi,Bahrain,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Malawi,bat,,8.0
1495464,2025-07-26,Rwanda,Malawi,Malawi,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Malawi,field,,9.0
1495655,2025-07-25,Hungary,Romania,Romania,,"GB Oval, Szodliget",Szodliget,Hungary,bat,,10.0
1495656,2025-07-25,Hungary,Luxembourg,Hungary,,"GB Oval, Szodliget",Szodliget,Hungary,bat,70.0,
1495657,2025-07-26,Romania,Luxembourg,Romania,,"GB Oval, Szodliget",Szodliget,Luxembourg,field,46.0,
1495658,2025-07-26,Hungary,Austria,Austria,,"GB Oval, Szodliget",Szodliget,Austria,field,,4.0
1495659,2025-07-26,Austria,Luxembourg,Austria,,"GB Oval, Szodliget",Szodliget,Austria,bat,66.0,
1472523,2025-07-26,West Indies,Australia,Australia,,"Warner Park, Basseterre, St Kitts",Basseterre,Australia,field,,3.0
1494111,2025-07-27,Uganda,United Arab Emirates,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,bat,8.0,
1494584,2025-07-27,Nigeria,Kenya,Kenya,,Entebbe Cricket Oval,Entebbe,Nigeria,bat,,6.0
1494772,2025-07-27,Estonia,Finland,Finland,,Estonian National Cricket and Rugby Field,Tallinn,Finland,field,,5.0
1495465,2025-07-27,Bahrain,Malawi,Bahrain,,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Malawi,field,94.0,
1495660,2025-07-27,Hungary,Luxembourg,Hungary,,"GB Oval, Szodliget",Szodliget,Luxembourg,field,37.0,
1472524,2025-07-28,West Indies,Australia,Australia,,"Warner Park, Basseterre, St Kitts",Basseterre,Australia,field,,3.0
1472525,2025-07-31,Pakistan,West Indies,Pakistan,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,West Indies,field,14.0,
1472526,2025-08-02,Pakistan,West Indies,West Indies,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Pakistan,bat,,2.0
1472527,2025-08-03,Pakistan,West Indies,Pakistan,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Pakistan,bat,13.0,
1494773,2025-08-02,Switzerland,Estonia,Switzerland,,Estonian National Cricket and Rugby Field,Tallinn,Switzerland,bat,72.0,
1494774,2025-08-03,Switzerland,Estonia,Switzerland,,Estonian National Cricket and Rugby Field,Tallinn,Switzerland,bat,15.0,
1494775,2025-08-03,Switzerland,Estonia,Switzerland,,Estonian National Cricket and Rugby Field,Tallinn,Switzerland,bat,41.0,
1496828,2025-08-07,Cyprus,Croatia,Cyprus,,"Mladost Cricket Ground, Zagreb",Zagreb,Croatia,field,58.0,
1496829,2025-08-07,Croatia,Cyprus,Cyprus,,"Mladost Cricket Ground, Zagreb",Zagreb,Croatia,bat,,7.0
1478898,2025-08-10,Australia,South Africa,Australia,,"Marrara Stadium, Darwin",Darwin,South Africa,field,17.0,
1478899,2025-08-12,South Africa,Australia,South Africa,,"Marrara Stadium, Darwin",Darwin,Australia,field,53.0,
1478900,2025-08-16,South Africa,Australia,Australia,,"Cazaly's Stadium, Cairns",Cairns,Australia,field,,2.0
1496821,2025-08-08,Sweden,Austria,Austria,,"Botkyrka Cricket Center, Stockholm",Stockholm,Sweden,bat,,4.0
1496822,2025-08-08,Norway,France,Norway,,"Botkyrka Cricket Center, Stockholm",Stockholm,France,field,22.0,
1496823,2025-08-09,Norway,Sweden,Norway,,"Botkyrka Cricket Center, Stockholm",Stockholm,Norway,bat,23.0,
1496824,2025-08-09,France,Austria,Austria,,"Botkyrka Cricket Center, Stockholm",Stockholm,France,bat,,6.0
1496825,2025-08-10,Sweden,France,France,,"Botkyrka Cricket Center, Stockholm",Stockholm,Sweden,bat,,2.0
1496826,2025-08-10,Norway,Austria,Austria,,"Botkyrka Cricket Center, Stockholm",Stockholm,Austria,field,,8.0
1496827,2025-08-17,Sweden,Norway,Norway,,"Stubberudmyra Cricket Ground, Oslo",Oslo,Sweden,bat,,3.0
1496830,2025-08-08,Croatia,Cyprus,Cyprus,,"Mladost Cricket Ground, Zagreb",Zagreb,Croatia,bat,,3.0
1496831,2025-08-08,Cyprus,Croatia,Cyprus,,"Mladost Cricket Ground, Zagreb",Zagreb,Cyprus,bat,52.0,
1498191,2025-08-17,Sweden,Hungary,Sweden,,"Stubberudmyra Cricket Ground, Oslo",Oslo,Hungary,field,79.0,
1498192,2025-08-17,Norway,Hungary,Norway,,"Stubberudmyra Cricket Ground, Oslo",Oslo,Norway,bat,32.0,
1498689,2025-08-14,Guernsey,Papua New Guinea,Papua New Guinea,,"King George V Sports Ground, Castel",Castel,Papua New Guinea,field,,6.0
1498696,2025-08-23,Belgium,Austria,Austria,,"Velden Cricket Ground, Latschach",Latschach,Austria,field,,6.0
1498697,2025-08-23,Austria,Belgium,Austria,,"Velden Cricket Ground, Latschach",Latschach,Austria,bat,38.0,
1498698,2025-08-24,Belgium,Austria,Austria,,"Velden Cricket Ground, Latschach",Latschach,Austria,field,,4.0
1498699,2025-08-24,Belgium,Austria,Austria,,"Velden Cricket Ground, Latschach",Latschach,Belgium,bat,,4.0
1499011,2025-08-21,Czech Republic,Romania,Czech Republic,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,field,18.0,
1499012,2025-08-21,Romania,Czech Republic,Romania,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,18.0,
1499013,2025-08-22,Romania,Czech Republic,Romania,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Czech Republic,field,25.0,
1499014,2025-08-22,Romania,Czech Republic,Czech Republic,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,,4.0
1492823,2025-09-03,Zimbabwe,Sri Lanka,Sri Lanka,,Harare Sports Club,Harare,Sri Lanka,field,,4.0
1497874,2025-08-30,Pakistan,United Arab Emirates,Pakistan,,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,31.0,
1498662,2025-08-30,Netherlands,Bangladesh,Bangladesh,,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,,8.0
1498663,2025-09-01,Netherlands,Bangladesh,Bangladesh,,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,,9.0
1448357,2025-09-10,South Africa,England,South Africa,,"Sophia Gardens, Cardiff",Cardiff,England,field,14.0,
1492824,2025-09-06,Sri Lanka,Zimbabwe,Zimbabwe,,Harare Sports Club,Harare,Zimbabwe,field,,5.0
1492825,2025-09-07,Zimbabwe,Sri Lanka,Sri Lanka,,Harare Sports Club,Harare,Sri Lanka,field,,8.0
1496921,2025-09-10,United Arab Emirates,India,India,,Dubai International Cricket Stadium,Dubai,India,field,,9.0
1496922,2025-09-11,Hong Kong,Bangladesh,Bangladesh,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,field,,7.0
1497877,2025-09-04,Pakistan,United Arab Emirates,Pakistan,,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,31.0,
1501502,2025-09-12,Eswatini,Mozambique,Eswatini,,Malkerns Country Club oval,Malkerns,Eswatini,bat,31.0,
1448358,2025-09-12,England,South Africa,England,,"Old Trafford, Manchester",Manchester,South Africa,field,146.0,
1496923,2025-09-12,Pakistan,Oman,Pakistan,,Dubai International Cricket Stadium,Dubai,Pakistan,bat,93.0,
1496924,2025-09-13,Bangladesh,Sri Lanka,Sri Lanka,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,field,,6.0
1496925,2025-09-14,Pakistan,India,India,,Dubai International Cricket Stadium,Dubai,Pakistan,bat,,7.0
1501503,2025-09-12,Eswatini,Mozambique,Eswatini,,Malkerns Country Club oval,Malkerns,Eswatini,bat,5.0,
1501504,2025-09-13,Eswatini,Mozambique,Eswatini,,Malkerns Country Club oval,Malkerns,Eswatini,bat,74.0,
1502164,2025-09-15,Zimbabwe,Namibia,Zimbabwe,,"Queens Sports Club, Bulawayo",Bulawayo,Namibia,field,33.0,
1496926,2025-09-15,United Arab Emirates,Oman,United Arab Emirates,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Oman,field,42.0,
1496927,2025-09-15,Hong Kong,Sri Lanka,Sri Lanka,,Dubai International Cricket Stadium,Dubai,Sri Lanka,field,,4.0
1502165,2025-09-16,Namibia,Zimbabwe,Zimbabwe,,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,field,,5.0
1448360,2025-09-17,Ireland,England,England,,"The Village, Malahide, Dublin",Dublin,England,field,,4.0
1496929,2025-09-17,Pakistan,United Arab Emirates,Pakistan,,Dubai International Cricket Stadium,Dubai,United Arab Emirates,field,41.0,
1502166,2025-09-18,Namibia,Zimbabwe,Namibia,,"Queens Sports Club, Bulawayo",Bulawayo,Namibia,bat,28.0,
1448362,2025-09-21,Ireland,England,England,,"The Village, Malahide, Dublin",Dublin,England,field,,6.0
1496931,2025-09-19,India,Oman,India,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,India,bat,21.0,
1496932,2025-09-20,Sri Lanka,Bangladesh,Bangladesh,,Dubai International Cricket Stadium,Dubai,Bangladesh,field,,4.0
1496933,2025-09-21,Pakistan,India,India,,Dubai International Cricket Stadium,Dubai,India,field,,6.0
1496934,2025-09-23,Sri Lanka,Pakistan,Pakistan,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Pakistan,field,,5.0
1496935,2025-09-24,India,Bangladesh,India,,Dubai International Cricket Stadium,Dubai,Bangladesh,field,41.0,
1489968,2025-09-27,Nepal,West Indies,Nepal,,Sharjah Cricket Stadium,Sharjah,West Indies,field,19.0,
1496936,2025-09-25,Pakistan,Bangladesh,Pakistan,,Dubai International Cricket Stadium,Dubai,Bangladesh,field,11.0,
1496938,2025-09-28,Pakistan,India,India,,Dubai International Cricket Stadium,Dubai,India,field,,5.0
1502743,2025-09-26,Namibia,Kenya,Namibia,,Harare Sports Club,Harare,Kenya,field,136.0,
1502744,2025-09-26,Malawi,Nigeria,Nigeria,,"Takashinga Sports Club, Highfield, Harare",Harare,Nigeria,field,,9.0
1502745,2025-09-26,Uganda,Zimbabwe,Zimbabwe,,Harare Sports Club,Harare,Uganda,bat,,5.0
1502746,2025-09-26,Botswana,Tanzania,Tanzania,,"Takashinga Sports Club, Highfield, Harare",Harare,Botswana,bat,,7.0
1502747,2025-09-28,Namibia,Nigeria,Namibia,,Harare Sports Club,Harare,Nigeria,field,117.0,
1502748,2025-09-28,Tanzania,Uganda,Tanzania,,"Takashinga Sports Club, Highfield, Harare",Harare,Uganda,field,9.0,
1502749,2025-09-28,Zimbabwe,Botswana,Zimbabwe,,Harare Sports Club,Harare,Botswana,field,170.0,
1502750,2025-09-28,Malawi,Kenya,Malawi,,"Takashinga Sports Club, Highfield, Harare",Harare,Malawi,bat,3.0,
1489969,2025-09-29,Nepal,West Indies,Nepal,,Sharjah Cricket Stadium,Sharjah,Nepal,bat,90.0,
1489970,2025-09-30,Nepal,West Indies,West Indies,,Sharjah Cricket Stadium,Sharjah,West Indies,field,,10.0
1502751,2025-09-30,Zimbabwe,Tanzania,Zimbabwe,,Harare Sports Club,Harare,Tanzania,field,113.0,
1502752,2025-09-30,Botswana,Uganda,Uganda,,"Takashinga Sports Club, Highfield, Harare",Harare,Uganda,field,,8.0
1502753,2025-09-30,Malawi,Namibia,Namibia,,Harare Sports Club,Harare,Malawi,bat,,8.0
1502754,2025-09-30,Nigeria,Kenya,Kenya,,"Takashinga Sports Club, Highfield, Harare",Harare,Nigeria,bat,,7.0
1504941,2025-09-29,Kuwait,Oman,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,,5.0
1491714,2025-10-01,New Zealand,Australia,Australia,,"Bay Oval, Mount Maunganui",Mount Maunganui,Australia,field,,6.0
1491716,2025-10-04,New Zealand,Australia,Australia,,"Bay Oval, Mount Maunganui",Mount Maunganui,Australia,field,,3.0
1502755,2025-10-02,Namibia,Tanzania,Namibia,,Harare Sports Club,Harare,Tanzania,field,63.0,
1502756,2025-10-02,Nigeria,Botswana,Nigeria,,"Takashinga Sports Club, Highfield, Harare",Harare,Nigeria,bat,44.0,
1502757,2025-10-02,Kenya,Zimbabwe,Zimbabwe,,Harare Sports Club,Harare,Kenya,bat,,7.0
1502758,2025-10-02,Uganda,Malawi,Uganda,,"Takashinga Sports Club, Highfield, Harare",Harare,Uganda,bat,117.0,
1502759,2025-10-04,Kenya,Tanzania,Kenya,,Harare Sports Club,Harare,Tanzania,field,51.0,
1502760,2025-10-04,Malawi,Botswana,Malawi,,"Takashinga Sports Club, Highfield, Harare",Harare,Malawi,bat,56.0,
1502761,2025-10-04,Uganda,Nigeria,Uganda,,"Takashinga Sports Club, Highfield, Harare",Harare,Uganda,bat,66.0,
1502762,2025-10-04,Namibia,Zimbabwe,Zimbabwe,,Harare Sports Club,Harare,Zimbabwe,field,,7.0
1503450,2025-10-08,Samoa,Oman,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Oman,field,,5.0
1503451,2025-10-08,Qatar,United Arab Emirates,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Qatar,bat,,7.0
1503452,2025-10-08,Nepal,Kuwait,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Kuwait,field,58.0,
1503453,2025-10-09,Malaysia,Qatar,Qatar,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Qatar,field,,8.0
1503454,2025-10-09,Kuwait,Japan,Japan,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Japan,field,,5.0
1503455,2025-10-09,Papua New Guinea,Samoa,Samoa,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,bat,,6.0
1503456,2025-10-10,Malaysia,United Arab Emirates,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,United Arab Emirates,field,,6.0
1487824,2025-10-11,South Africa,Namibia,Namibia,,"Namibia Cricket Ground, Windhoek",Windhoek,South Africa,bat,,4.0
1503457,2025-10-10,Japan,Nepal,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,,5.0
1503458,2025-10-10,Oman,Papua New Guinea,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,field,52.0,
1503459,2025-10-12,Oman,Qatar,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Qatar,field,34.0,
1503460,2025-10-12,Nepal,United Arab Emirates,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,bat,1.0,
1503461,2025-10-12,Japan,Samoa,Japan,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Samoa,field,4.0,
1503462,2025-10-13,United Arab Emirates,Oman,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,bat,,5.0
1503463,2025-10-13,Nepal,Qatar,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Qatar,field,5.0,
1503464,2025-10-15,Japan,Qatar,Qatar,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Qatar,field,,3.0
1503465,2025-10-15,United Arab Emirates,Samoa,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Samoa,field,77.0,
1503466,2025-10-15,Nepal,Oman,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,bat,38.0,
1503467,2025-10-16,Japan,United Arab Emirates,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,field,,8.0
1503468,2025-10-16,Samoa,Qatar,Qatar,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Qatar,field,,8.0
1491718,2025-10-20,England,New Zealand,England,,"Hagley Oval, Christchurch",Christchurch,New Zealand,field,65.0,
1503469,2025-10-17,Japan,Oman,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Oman,field,,9.0
1503470,2025-10-17,Nepal,Samoa,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Samoa,field,124.0,
1506436,2025-10-18,Romania,Austria,Austria,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Austria,field,,4.0
1506437,2025-10-18,Austria,Romania,Romania,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Austria,bat,,3.0
1506438,2025-10-19,Romania,Austria,Austria,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Austria,field,,7.0
1506439,2025-10-19,Austria,Romania,Austria,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,field,42.0,
1505125,2025-10-27,West Indies,Bangladesh,West Indies,,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,West Indies,bat,16.0,
1478908,2025-10-31,India,Australia,Australia,,Melbourne Cricket Ground,Melbourne,Australia,field,,4.0
1501895,2025-10-28,South Africa,Pakistan,South Africa,,Rawalpindi Cricket Stadium,Rawalpindi,Pakistan,field,55.0,
1505126,2025-10-29,West Indies,Bangladesh,West Indies,,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,West Indies,bat,14.0,
1505127,2025-10-31,Bangladesh,West Indies,West Indies,,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,Bangladesh,bat,,5.0
1506440,2025-10-31,Cyprus,Serbia,Cyprus,,Happy Valley Ground,Episkopi,Cyprus,bat,88.0,
1506441,2025-10-31,Cyprus,Serbia,Cyprus,,Happy Valley Ground 2,Episkopi,Cyprus,bat,41.0,
1478909,2025-11-02,Australia,India,India,,"Bellerive Oval, Hobart",Hobart,India,field,,5.0
1478910,2025-11-06,India,Australia,India,,Carrara Oval,Carrara,Australia,field,48.0,
1491723,2025-11-05,West Indies,New Zealand,West Indies,,"Eden Park, Auckland",Auckland,New Zealand,field,7.0,
1491724,2025-11-06,New Zealand,West Indies,New Zealand,,"Eden Park, Auckland",Auckland,West Indies,field,3.0,
1501896,2025-10-31,South Africa,Pakistan,Pakistan,,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,,9.0
1501897,2025-11-01,South Africa,Pakistan,Pakistan,,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,,4.0
1506442,2025-11-01,Serbia,Bulgaria,Bulgaria,,Happy Valley Ground 2,Episkopi,Bulgaria,field,,8.0
1506443,2025-11-01,Bulgaria,Serbia,Bulgaria,,Happy Valley Ground 2,Episkopi,Serbia,field,69.0,
1506444,2025-11-02,Bulgaria,Cyprus,Cyprus,,Happy Valley Ground 2,Episkopi,Cyprus,field,,3.0
1506445,2025-11-02,Cyprus,Bulgaria,Cyprus,,Happy Valley Ground 2,Episkopi,Bulgaria,field,64.0,
1506446,2025-11-03,Bulgaria,Cyprus,Cyprus,,Happy Valley Ground 2,Episkopi,Bulgaria,bat,,4.0
1506447,2025-11-03,Bulgaria,Cyprus,Cyprus,,Happy Valley Ground 2,Episkopi,Bulgaria,bat,,6.0
1508269,2025-11-06,Myanmar,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Myanmar,bat,,9.0
1508270,2025-11-06,Timor-Leste,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Timor-Leste,bat,,10.0
1508271,2025-11-07,Timor-Leste,Myanmar,Myanmar,,Udayana Cricket Ground,Bali,Timor-Leste,bat,,10.0
1508272,2025-11-08,Timor-Leste,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Indonesia,field,,10.0
1508273,2025-11-08,Indonesia,Myanmar,Indonesia,,Udayana Cricket Ground,Bali,Indonesia,bat,26.0,
1491725,2025-11-09,New Zealand,West Indies,New Zealand,,"Saxton Oval, Nelson",Nelson,New Zealand,bat,9.0,
1508274,2025-11-09,Timor-Leste,Myanmar,Myanmar,,Udayana Cricket Ground,Bali,Timor-Leste,bat,,8.0
1508275,2025-11-11,Myanmar,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Indonesia,field,,5.0
1508276,2025-11-11,Timor-Leste,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Timor-Leste,bat,,10.0
1491727,2025-11-13,West Indies,New Zealand,New Zealand,,"University Oval, Dunedin",Dunedin,New Zealand,field,,8.0
1508277,2025-11-12,Myanmar,Timor-Leste,Myanmar,,Udayana Cricket Ground,Bali,Myanmar,bat,93.0,
1508278,2025-11-13,Timor-Leste,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Indonesia,field,,9.0
1508279,2025-11-13,Myanmar,Indonesia,Indonesia,,Udayana Cricket Ground,Bali,Myanmar,bat,,10.0
1508280,2025-11-14,Myanmar,Timor-Leste,Myanmar,,Udayana Cricket Ground,Bali,Myanmar,bat,87.0,
1509859,2025-11-16,United Arab Emirates,Oman,Oman,,"West End Park International Cricket Stadium, Doha",Doha,United Arab Emirates,bat,,2.0
1510724,2025-11-12,Qatar,Hong Kong,Qatar,,"West End Park International Cricket Stadium, Doha",Doha,Qatar,bat,6.0,
1510725,2025-11-13,Hong Kong,Qatar,Hong Kong,,University of Doha for Science and Technology,Doha,Qatar,field,9.0,
1502048,2025-11-18,Zimbabwe,Pakistan,Pakistan,,Rawalpindi Cricket Stadium,Rawalpindi,Pakistan,field,,5.0
